17
858 1996
651 695 755
454 438 328
234 249 753
407 583 79
169 571 506
787 486 946
605 227 807
508 731 487
307 149 635
383 650 748
35 250 882
433 394 557
503 23 414
112 524 973
743 718 702
563 611 588
401 622 355
662 233 525
517 116 223
373 377 502
353 49 608
142 648 489
676 379 886
294 321 412
178 522 273
599 642 249
268 139 105
81 610 694
19 80 77
781 415 660
435 303 148
49 651 995
693 523 15
758 484 216
173 455 229
435 757 24
640 273 809
423 75 394
350 633 586
451 14 385
596 224 151
401 757 312
729 526 546
348 425 942
648 56 65
27 573 856
103 245 670
790 522 856
552 289 869
384 667 891
316 256 68
529 313 967
639 686 394
365 729 802
634 535 28
50 88 31
540 78 606
58 772 823
458 324 565
126 771 939
643 567 43
255 699 962
732 220 114
305 478 550
704 803 605
253 570 87
357 213 535
191 153 453
650 199 630
566 78 670
300 800 943
16 788 300
114 298 553
290 517 604
199 28 402
578 651 855
169 639 522
172 663 41
32 195 247
729 423 136
462 655 757
68 161 483
791 453 473
501 282 551
149 681 17
617 590 196
23 697 95
331 803 284
720 269 521
118 286 835
177 435 434
695 707 604
534 178 862
706 299 554
326 792 121
72 419 495
130 793 573
732 460 286
373 772 280
59 709 154
328 293 738
275 115 582
662 323 582
633 654 980
174 367 821
265 370 167
253 250 651
134 667 573
472 757 997
161 532 294
578 618 615
206 364 342
46 571 465
472 4 995
393 116 277
639 412 400
160 506 478
743 674 814
520 465 71
592 92 694
212 330 636
15 623 141
573 244 980
259 49 634
475 7 245
303 345 715
613 183 178
482 285 306
357 733 364
285 115 355
65 334 811
587 96 732
122 75 453
395 195 229
485 303 324
635 284 329
723 362 173
711 260 528
587 480 117
136 149 248
473 620 893
640 450 419
513 141 835
694 640 701
59 555 554
24 202 631
560 275 592
301 692 271
644 148 483
595 184 811
153 690 711
110 762 292
317 413 548
31 785 896
790 1 368
509 795 659
357 268 944
139 262 17
632 522 233
369 798 303
453 738 675
662 421 756
236 377 865
30 456 906
22 253 188
296 328 528
162 548 918
393 37 579
177 55 540
536 486 790
41 667 671
81 656 421
719 546 114
410 240 768
436 270 228
619 138 425
330 394 12
31 801 367
748 279 756
174 201 287
242 742 256
40 589 384
640 667 979
532 100 487
16 305 199
268 243 510
336 759 73
780 699 23
490 320 917
621 655 56
557 197 55
710 399 821
592 403 922
43 778 300
112 185 364
293 687 358
705 482 496
197 580 775
803 1994
416 749 214
207 781 336
17 556 821
589 109 741
509 113 438
53 702 577
29 639 184
206 540 652
667 759 659
92 496 899
219 645 996
135 411 731
331 350 906
22 347 787
12 127 728
593 368 226
380 534 358
338 227 209
209 347 365
680 757 567
73 734 301
203 147 751
115 139 804
298 626 803
448 444 214
409 158 544
348 355 502
774 517 227
436 555 474
552 274 268
272 130 617
520 318 362
470 632 18
786 507 638
423 381 705
24 535 286
457 178 118
216 40 99
269 191 12
545 373 581
700 623 996
370 181 279
526 81 747
391 67 973
438 142 864
349 2 236
754 200 959
5 681 937
746 389 853
139 542 906
103 377 384
732 173 442
342 333 408
100 316 514
263 58 442
728 93 563
221 717 956
212 747 375
64 58 566
32 768 281
30 65 860
284 201 475
802 668 810
128 607 831
139 769 951
744 5 295
621 755 97
715 603 959
644 592 955
650 128 930
778 275 633
43 609 668
211 199 53
333 276 820
677 222 466
140 737 764
405 453 790
615 324 5
613 326 701
458 392 995
300 343 447
389 538 33
317 614 339
656 798 36
775 788 22
505 275 922
583 379 646
526 131 78
299 199 597
508 106 552
294 482 947
323 118 680
114 363 785
430 21 860
97 101 546
470 608 878
342 278 961
604 566 264
257 392 573
336 798 512
31 355 287
155 567 704
590 609 347
490 652 876
145 176 934
268 96 19
393 576 384
428 449 850
398 82 846
6 751 827
115 308 426
401 110 329
162 653 777
476 598 937
490 527 422
686 179 956
365 64 448
340 432 168
53 341 952
571 127 191
672 169 120
610 231 661
712 802 634
632 440 757
632 404 163
595 383 680
66 784 638
688 676 531
227 281 636
218 785 810
193 376 718
722 118 948
756 140 262
256 581 387
93 122 163
543 647 645
501 543 557
738 692 697
770 41 721
424 345 486
548 438 839
552 408 300
246 211 127
502 305 657
369 600 948
742 266 732
71 65 189
280 224 714
669 378 663
338 481 36
281 36 183
430 227 504
391 331 709
214 269 628
564 170 900
214 82 20
201 321 903
576 149 273
52 252 832
400 279 395
83 318 744
638 325 614
148 256 317
710 366 703
144 273 594
765 277 375
507 154 87
576 716 553
779 627 529
145 33 964
743 569 823
110 340 882
110 467 68
210 205 338
582 377 481
406 393 787
298 684 129
446 78 715
624 315 856
305 732 695
572 636 971
280 44 37
201 51 652
282 480 452
764 794 947
57 176 857
553 783 311
625 541 237
775 146 664
98 758 255
5 586 949
127 280 290
426 162 779
785 65 374
637 755 893
494 239 597
83 146 414
520 514 387
686 316 238
128 694 994
188 476 283
116 619 87
550 90 920
108 7 388
128 567 50
618 380 929
217 756 59
321 562 273
309 346 465
263 439 938
794 96 159
797 556 505
346 570 667
168 766 593
42 506 941
100 297 36
423 341 268
330 390 758
423 143 196
114 604 396
61 148 568
629 95 608
331 773 378
764 403 742
453 496 603
482 391 239
11 558 169
115 798 141
510 588 343
248 290 199
611 402 255
236 123 348
296 47 910
767 337 733
381 448 113
63 534 948
354 375 725
308 571 506
2 555 801
565 74 695
205 115 114
446 4 218
53 794 807
357 400 189
197 698 596
85 21 574
333 320 398
547 217 96
449 351 752
254 71 555
265 717 16
11 276 460
640 389 450
116 656 719
788 202 126
699 57 901
605 385 554
554 153 59
544 26 498
343 675 466
670 516 849
474 445 179
693 658 200
720 132 104
69 147 681
90 397 907
345 210 872
380 755 605
71 534 906
179 283 178
20 340 127
341 43 616
372 420 599
300 338 635
165 169 512
298 526 3
258 746 979
669 714 41
244 598 84
534 793 161
274 159 431
411 470 551
158 440 837
131 323 57
521 132 882
340 145 341
524 636 812
592 271 36
717 208 27
93 96 507
322 37 248
57 347 937
447 278 488
773 314 202
495 417 695
495 498 515
268 306 773
337 799 906
732 298 604
12 326 115
278 162 680
507 311 314
244 686 60
609 782 923
51 701 531
39 458 64
279 478 607
352 259 625
777 253 127
585 768 93
802 368 403
21 295 48
129 333 952
222 109 309
668 686 568
77 616 789
3 8 610
82 193 182
783 148 674
686 661 952
353 388 855
625 211 50
476 559 371
660 13 864
703 450 448
52 781 72
160 530 567
192 691 809
704 238 291
532 414 291
164 88 314
9 717 779
566 759 49
430 391 223
782 502 186
494 500 21
441 94 236
612 81 748
724 280 969
605 62 222
627 154 333
111 242 195
587 701 281
590 406 219
25 148 411
668 237 472
334 452 540
372 263 483
777 404 789
792 331 922
27 404 689
54 531 894
528 336 448
335 80 770
670 346 718
160 167 217
477 689 993
604 678 290
113 585 494
466 748 423
689 158 73
515 48 401
40 18 993
158 393 372
685 627 46
385 766 757
411 174 270
436 96 8
628 617 843
121 607 472
160 191 556
758 194 598
595 708 123
797 4 227
769 112 730
365 393 76
92 38 720
438 157 675
703 283 873
704 175 108
699 152 840
632 338 460
206 323 267
320 788 75
599 679 828
792 309 78
651 327 620
228 612 992
361 329 653
489 436 205
670 594 701
791 572 23
462 471 633
745 735 505
62 480 404
765 549 53
510 608 791
25 636 856
431 187 873
228 148 308
789 718 465
248 249 71
154 537 464
55 49 478
7 743 27
26 234 196
24 771 751
641 351 849
745 440 941
82 751 412
128 124 218
409 570 413
389 614 49
774 378 692
368 67 67
326 554 195
215 159 299
493 301 860
369 737 720
477 227 939
638 493 948
304 658 966
579 115 508
339 774 845
659 196 675
227 403 255
508 672 263
782 491 809
249 316 900
515 507 856
746 320 977
133 34 259
662 580 417
333 520 654
118 193 663
277 421 792
28 336 843
150 736 631
489 394 411
704 561 16
755 578 404
245 208 45
494 631 934
273 422 363
32 528 905
705 180 678
60 519 134
312 297 985
37 783 287
204 317 530
775 772 189
468 497 71
329 265 467
360 12 724
552 348 13
633 141 582
271 340 466
153 162 602
760 1 739
211 46 677
96 642 506
33 603 237
583 179 179
70 540 73
388 640 784
103 25 752
335 360 265
66 306 381
203 288 801
550 766 722
485 635 997
518 688 995
583 700 129
277 646 623
733 453 441
221 755 147
348 577 827
67 454 581
84 259 635
223 191 313
136 141 155
141 257 657
572 286 939
641 544 629
602 21 918
27 152 890
99 584 417
657 751 82
522 391 97
650 583 335
352 480 230
401 564 406
802 455 536
299 132 267
79 513 622
530 66 969
784 409 361
209 756 590
223 721 308
2 658 774
280 729 748
59 383 862
780 152 189
568 499 487
367 206 48
378 527 633
492 93 758
575 55 716
339 521 724
369 186 303
15 596 722
429 305 344
28 485 402
510 334 426
696 410 50
128 332 110
626 575 37
383 268 330
403 320 878
683 575 10
297 99 66
450 271 80
752 1 582
44 777 272
65 169 557
768 213 917
762 290 575
737 384 645
492 717 644
556 103 376
83 518 769
319 2 314
539 602 59
184 586 158
119 755 32
170 168 967
152 423 400
358 465 739
642 577 78
559 377 771
729 508 583
348 480 968
217 770 753
254 519 858
414 252 283
192 626 546
445 24 194
204 789 522
150 441 520
114 426 902
696 298 617
65 781 57
370 474 272
428 597 201
563 23 232
700 382 776
797 422 509
371 78 252
367 225 522
313 300 494
461 782 318
27 100 223
775 272 826
40 514 773
282 466 98
168 680 40
653 720 502
708 286 716
736 645 447
402 261 636
190 169 71
365 333 101
99 327 379
300 477 95
402 195 633
206 130 767
731 396 535
450 595 730
581 263 781
734 436 818
82 637 471
715 210 34
760 23 717
126 316 704
214 611 468
707 439 143
293 566 605
702 666 26
328 525 45
33 251 759
274 138 926
736 354 48
471 249 535
505 218 692
469 410 631
310 481 808
630 150 229
380 49 237
106 723 448
278 217 215
212 626 407
569 540 845
249 489 579
572 441 466
555 173 430
714 590 380
302 629 399
105 388 326
32 185 151
204 535 846
13 677 624
486 129 41
60 728 978
466 463 13
2 579 344
30 175 446
603 507 285
178 391 208
563 271 608
360 290 302
429 636 365
226 310 853
271 410 206
602 269 756
776 800 75
266 111 792
550 507 119
524 756 713
86 679 198
769 343 239
87 571 695
589 503 342
313 158 156
708 343 82
485 76 598
650 557 377
368 15 999
207 490 17
653 552 818
593 476 881
25 259 881
729 556 843
180 751 845
778 37 214
215 340 506
27 754 583
154 226 26
596 22 65
105 66 238
608 378 452
383 47 427
415 670 171
759 648 670
664 545 753
8 397 361
349 577 448
358 731 736
295 190 364
531 663 921
315 745 405
215 223 652
784 95 63
257 122 704
756 423 166
208 340 572
98 729 544
393 765 902
368 507 430
736 244 22
287 533 443
461 93 385
52 552 814
202 334 516
601 68 126
287 3 922
613 152 19
234 78 764
796 31 479
198 283 361
122 662 74
276 213 438
385 569 613
216 316 898
531 420 788
637 75 88
747 4 491
41 119 393
719 278 975
426 358 397
286 337 549
616 288 209
107 349 193
296 503 655
502 276 120
261 345 862
690 327 50
615 298 647
24 345 464
269 38 622
490 380 292
660 120 50
296 9 118
638 317 168
592 466 500
124 194 463
395 203 29
80 360 204
78 321 851
215 29 153
62 166 264
189 511 531
166 469 87
158 754 688
4 254 264
551 241 780
734 396 67
414 756 645
690 212 986
560 196 794
183 194 438
200 366 594
699 75 193
621 133 640
146 257 734
352 777 337
454 300 24
139 62 450
651 1 274
216 149 679
25 695 622
435 454 1
217 730 941
661 495 623
761 108 739
730 294 493
372 10 481
563 218 985
351 281 849
200 540 56
434 217 297
623 132 84
393 682 904
725 287 397
591 43 28
131 716 860
309 86 245
753 199 839
155 531 228
128 490 998
128 679 852
52 307 350
621 460 269
414 330 972
176 159 591
739 259 543
360 703 142
597 744 445
582 604 836
6 714 894
109 111 432
100 243 788
571 287 902
199 478 911
407 157 489
670 349 261
58 691 278
536 173 943
452 337 740
60 493 727
311 126 981
93 566 817
590 377 944
741 468 986
264 355 208
373 245 872
691 135 578
167 749 496
238 73 216
526 296 634
588 333 666
705 582 666
681 75 625
176 180 38
793 90 385
20 344 587
330 491 41
268 414 813
363 605 825
219 24 559
289 148 392
250 323 393
192 573 125
456 22 88
14 530 827
622 798 582
214 8 768
60 413 572
167 447 226
741 105 418
155 323 575
115 374 696
133 500 517
13 118 255
471 213 155
136 450 155
229 180 451
619 548 255
404 58 224
557 498 825
87 40 142
626 174 299
38 384 571
155 60 393
35 557 15
326 595 849
192 85 554
511 100 779
201 215 415
417 524 821
113 34 672
413 497 414
625 89 187
496 43 735
288 532 424
454 103 541
432 529 752
621 295 444
280 381 266
451 163 221
443 291 949
52 559 249
142 274 421
147 587 945
725 800 274
486 618 996
355 635 473
271 635 314
346 170 335
600 331 227
425 710 308
242 228 133
418 54 760
66 224 989
321 629 780
545 717 762
617 413 184
493 406 723
502 21 368
20 269 263
174 413 344
46 107 341
672 580 474
758 39 535
305 153 643
253 339 350
801 332 21
89 548 770
173 456 134
802 69 635
578 521 880
185 395 456
280 801 700
556 517 971
717 580 487
432 321 9
101 261 433
594 92 100
659 582 789
24 328 589
613 25 715
735 800 237
597 458 972
590 325 624
598 753 633
706 376 243
739 636 967
111 325 106
699 479 793
293 127 861
196 371 983
330 398 1000
143 190 621
625 468 850
151 721 131
723 147 876
599 747 465
749 132 701
305 132 466
531 204 957
455 373 760
30 177 48
409 661 565
765 548 228
418 144 385
201 485 205
141 55 385
223 261 862
134 110 93
494 477 351
75 123 74
395 700 103
722 38 74
332 643 362
667 526 609
46 558 510
372 350 693
628 747 148
134 116 306
469 498 437
297 340 434
162 181 3
247 543 118
10 192 427
159 117 220
533 696 772
505 486 136
568 753 767
628 509 328
334 677 513
252 224 126
140 740 217
479 218 835
588 538 960
438 315 794
313 301 363
206 132 785
168 567 717
666 81 756
479 81 307
229 575 665
13 613 945
408 764 941
551 94 399
81 38 117
463 126 916
256 569 44
310 584 519
599 135 20
205 293 877
416 766 887
617 733 989
730 507 262
548 500 832
280 183 864
729 722 148
680 629 726
191 287 181
80 329 750
160 399 508
536 83 895
556 424 705
180 353 813
145 260 84
616 89 329
151 66 342
352 521 765
590 584 385
132 498 193
681 741 102
779 770 956
366 166 734
589 673 72
341 180 753
688 105 834
774 609 579
776 186 892
104 2 319
93 581 950
78 781 579
775 270 937
287 426 332
527 224 205
678 396 757
475 100 635
274 482 853
108 369 784
230 615 250
613 761 911
216 70 373
64 163 621
46 469 264
475 196 32
786 639 104
750 312 911
228 347 700
392 223 977
79 451 139
516 591 383
367 275 963
182 475 515
545 155 928
739 729 409
471 453 914
204 217 379
3 26 476
70 375 773
466 271 725
636 650 917
256 81 891
658 124 521
500 51 64
536 178 693
680 470 512
385 58 8
285 284 783
137 656 681
232 50 369
556 333 211
628 427 547
561 112 952
734 394 542
685 408 968
33 693 270
367 725 622
268 74 90
411 304 383
715 329 302
767 488 455
659 89 197
681 328 467
541 693 793
31 685 725
441 111 744
103 82 980
560 347 778
41 374 707
67 662 957
589 212 899
182 164 749
122 691 515
193 740 224
6 781 828
321 269 104
472 614 304
273 438 493
78 681 546
213 753 771
611 603 676
275 451 83
152 85 870
728 687 825
737 595 729
354 63 277
108 154 598
413 383 441
678 261 817
44 108 201
396 305 907
738 99 754
504 32 269
141 522 500
676 682 458
306 312 971
678 505 295
413 674 191
502 221 558
350 605 76
712 207 672
732 774 938
144 117 989
247 232 76
792 522 594
571 269 518
755 629 303
254 63 294
26 49 471
181 285 964
346 370 497
611 558 985
416 391 77
358 778 597
120 621 498
371 791 169
69 180 616
267 623 126
715 38 200
298 396 436
75 652 369
246 279 303
123 494 926
208 309 921
399 528 888
582 342 328
309 331 250
60 653 150
618 722 583
664 434 24
150 59 62
725 282 665
122 500 877
617 434 41
619 167 219
178 38 463
791 475 843
238 287 240
242 6 148
261 36 835
709 221 155
501 607 818
769 191 431
173 615 546
562 711 84
616 108 996
787 665 566
711 609 748
201 787 35
798 226 453
158 173 291
34 777 735
376 464 895
386 144 105
627 713 96
164 240 598
319 330 822
256 759 482
274 756 67
80 249 737
547 166 346
79 322 380
441 617 740
512 248 253
284 583 163
721 799 208
223 130 52
499 496 276
94 125 65
358 325 877
459 369 429
559 148 996
756 323 653
693 2 838
742 704 800
530 669 476
182 612 857
336 330 821
316 707 702
250 126 9
169 75 379
791 285 341
639 751 226
239 108 382
292 519 178
236 389 374
379 414 229
671 190 32
782 465 924
791 83 792
191 192 648
47 660 836
422 383 462
480 33 463
84 281 393
466 619 650
462 10 522
609 433 112
94 760 614
443 740 610
148 769 375
134 397 752
225 135 676
281 799 47
479 779 224
206 239 412
115 340 622
130 159 824
77 492 223
102 17 88
357 637 57
223 238 134
627 319 91
550 722 612
391 339 466
446 146 649
722 323 113
296 309 129
437 326 47
641 19 746
212 170 852
116 343 949
125 579 798
704 191 397
291 121 469
404 541 17
531 624 983
88 715 741
566 697 338
640 22 270
54 246 442
480 370 219
309 165 884
787 374 141
253 515 934
8 584 259
183 679 645
135 564 320
24 718 908
731 416 852
5 517 898
70 604 874
706 227 170
227 787 234
28 304 421
575 741 446
121 370 431
691 716 948
711 588 267
112 68 556
134 699 865
508 733 727
318 383 958
794 474 44
555 437 498
445 33 460
627 664 855
446 140 553
168 427 875
393 401 521
294 660 32
137 641 373
127 520 779
378 545 922
134 729 963
548 698 281
505 567 347
377 618 87
617 424 620
245 36 89
581 393 719
206 518 451
722 549 710
651 369 383
68 612 813
234 576 812
509 8 97
468 427 59
576 123 273
635 498 704
64 493 338
554 226 318
162 740 562
505 356 305
410 488 232
398 356 790
644 19 694
424 286 929
552 264 872
160 353 232
734 602 880
405 687 389
321 530 323
216 142 813
558 556 259
60 761 263
592 464 38
357 225 673
648 633 451
388 215 485
181 622 466
494 239 638
531 385 214
459 593 743
98 446 83
693 485 316
557 339 754
653 242 712
305 538 460
113 35 822
789 600 175
127 136 145
197 320 205
359 572 338
275 285 530
137 555 448
677 348 719
374 223 763
413 303 107
477 435 380
283 51 76
764 203 674
700 508 29
161 340 855
461 753 314
709 790 901
438 664 461
612 535 548
219 568 562
30 38 642
87 148 624
770 261 814
590 322 528
9 340 615
787 94 957
245 127 770
590 784 498
700 724 998
546 634 659
277 101 566
798 309 853
427 472 253
607 323 946
46 465 744
781 397 985
640 439 65
555 754 28
48 631 611
682 490 297
159 259 553
40 504 269
253 491 829
354 654 51
667 427 578
708 178 769
386 613 280
19 757 979
173 39 420
295 46 356
607 127 719
480 542 104
292 803 911
20 453 158
18 367 518
753 3 239
581 210 601
53 320 174
326 327 871
180 309 165
803 618 998
605 211 776
728 293 82
472 552 590
744 710 464
52 411 120
732 457 537
285 434 104
248 265 829
94 141 200
327 330 603
698 379 188
462 508 842
595 299 167
11 531 652
217 454 540
168 315 663
187 570 651
77 712 108
802 368 172
204 210 269
690 628 934
182 524 843
424 676 351
319 486 590
482 365 708
728 464 919
259 420 795
210 597 223
640 490 194
697 223 353
616 525 695
196 737 669
105 162 638
753 797 925
501 57 82
312 752 204
479 629 237
660 699 279
676 116 323
261 74 797
314 566 279
273 66 403
400 285 509
265 747 583
314 226 886
365 126 876
374 158 880
725 1 108
18 477 546
794 773 972
750 186 907
687 705 823
207 311 897
211 689 643
712 410 275
548 33 271
176 302 347
620 544 62
604 370 288
792 755 341
348 755 43
576 247 452
670 291 102
108 456 847
147 560 22
585 694 294
668 444 364
191 54 458
314 349 897
672 531 673
334 644 842
596 362 131
568 502 218
129 117 330
565 122 546
556 680 866
504 745 393
471 263 519
483 663 157
279 717 48
376 388 33
478 379 815
119 402 737
748 778 152
403 324 639
205 83 997
651 578 105
221 610 614
787 723 374
402 95 140
487 39 495
770 467 536
582 167 497
277 13 846
232 290 495
280 25 3
691 140 844
90 742 648
43 86 672
710 605 981
472 270 551
236 303 970
402 547 723
590 525 595
177 236 29
309 344 476
580 418 771
303 726 256
677 462 472
176 134 275
428 395 490
329 633 968
129 184 719
409 103 673
233 197 957
336 591 74
294 253 674
491 802 768
35 787 723
583 110 766
6 736 113
109 444 131
52 270 358
582 68 73
305 574 526
360 307 357
65 562 233
225 269 691
738 247 344
39 395 571
609 72 135
656 417 683
752 94 143
406 637 861
212 529 438
491 105 502
16 113 637
33 384 358
678 714 638
268 134 335
785 78 557
759 5 958
655 373 561
35 721 987
183 213 468
384 734 943
661 698 99
223 108 398
507 217 643
216 542 133
483 678 8
193 314 764
523 193 934
652 482 162
626 592 895
682 583 569
337 417 773
91 556 602
422 383 873
197 139 910
700 577 230
268 256 674
296 53 323
583 384 976
763 647 839
223 168 939
649 387 586
316 327 421
525 575 88
130 445 396
132 697 143
119 154 519
624 429 788
599 653 903
380 631 117
144 150 459
268 377 601
491 436 465
3 184 182
747 480 564
365 213 321
134 259 995
258 37 879
709 591 854
469 57 933
554 610 615
503 627 758
593 443 521
662 451 581
90 468 917
2 117 417
724 452 675
236 213 469
275 381 441
422 758 999
70 296 402
197 725 464
428 490 714
29 523 621
360 364 670
524 252 985
752 142 574
321 678 466
84 617 616
209 778 879
123 678 440
412 720 661
729 124 987
201 405 335
269 722 404
289 682 468
375 639 794
343 667 101
560 565 491
38 777 9
445 556 126
641 81 787
530 146 842
519 635 497
339 285 57
588 580 208
316 334 773
64 548 295
38 292 172
500 98 781
39 782 672
169 520 173
397 359 914
64 774 221
473 160 686
652 158 131
284 381 487
148 786 208
593 392 522
238 670 806
440 548 8
753 348 787
172 427 265
337 208 470
692 383 469
344 375 565
256 280 926
611 4 427
40 259 589
619 87 291
213 258 792
218 237 857
9 73 563
502 197 733
34 474 341
53 533 460
193 658 223
181 522 889
586 285 590
145 92 518
576 777 760
479 628 573
97 276 41
343 752 130
763 228 857
274 112 869
210 736 450
753 544 574
404 49 15
802 406 278
283 563 525
766 726 321
627 601 270
161 81 809
793 200 974
144 374 658
663 223 351
258 313 916
206 635 959
20 784 511
421 744 829
645 777 812
437 323 391
506 511 664
390 347 239
423 294 713
515 529 386
727 139 208
523 130 449
487 241 770
185 657 113
118 647 112
203 358 518
787 142 706
800 242 282
165 741 736
46 626 295
581 516 182
771 127 671
570 351 79
244 383 166
404 123 504
436 548 866
411 179 594
701 266 113
373 156 153
480 266 955
465 86 996
618 141 332
153 103 134
420 769 391
56 404 434
243 581 624
672 205 976
358 643 532
209 374 621
428 197 181
672 34 13
108 118 731
190 770 70
544 213 252
362 386 943
558 172 917
212 716 132
629 403 450
173 24 458
465 572 228
47 763 243
375 196 974
280 100 282
272 249 405
61 757 725
224 722 259
94 456 360
579 429 896
177 513 892
607 604 350
379 684 834
7 361 875
734 386 671
633 479 654
570 559 672
573 70 897
268 196 512
348 299 382
80 173 740
487 583 788
138 642 970
682 395 12
73 741 626
494 3 908
27 793 12
464 704 136
796 215 78
589 774 577
474 14 640
366 787 513
231 152 12
662 645 497
141 616 365
689 278 204
663 64 361
550 31 792
616 564 176
4 330 548
495 116 832
635 429 271
664 189 643
627 802 980
738 82 398
681 607 92
656 798 303
287 303 319
518 392 506
476 520 602
787 721 76
428 793 618
421 180 847
615 235 945
705 544 451
762 459 354
648 237 695
599 401 578
48 501 139
411 206 490
475 727 364
254 236 2
643 51 179
147 162 617
23 771 12
276 504 806
647 274 154
304 312 852
133 52 316
428 125 35
27 143 23
111 426 140
175 200 226
233 412 499
164 755 805
789 119 126
212 784 987
447 784 338
567 799 341
301 211 761
611 441 272
633 285 805
760 516 222
178 624 377
799 566 316
91 528 681
14 274 414
72 57 919
694 263 596
560 438 79
58 795 421
729 672 242
718 209 959
657 199 891
600 345 495
376 707 204
760 306 148
42 195 670
65 785 193
334 338 429
589 661 458
586 689 942
778 502 128
15 568 884
111 704 919
482 325 988
366 729 352
639 96 788
640 56 248
662 345 545
802 38 109
242 135 606
132 222 436
447 453 2
480 44 515
80 539 934
727 163 299
19 658 565
609 574 170
182 343 77
450 731 988
4 559 325
540 710 717
207 194 21
769 486 678
797 244 763
128 654 266
743 765 311
598 69 426
162 370 885
238 701 98
260 389 995
99 584 780
35 533 430
537 721 143
732 207 353
175 624 901
60 427 591
197 556 20
63 70 302
260 636 660
36 637 423
598 502 495
546 139 916
583 255 102
709 195 567
44 266 582
687 607 223
467 112 115
96 121 858
797 716 892
638 75 418
43 217 359
69 61 219
784 508 111
194 628 225
481 676 311
366 452 116
219 556 50
689 757 1000
315 745 694
587 390 734
6 289 173
636 352 814
353 526 24
795 57 508
370 599 341
803 696 923
38 271 665
316 283 502
672 751 163
47 318 667
568 375 468
290 564 108
424 787 810
216 555 612
24 704 886
625 229 120
191 468 979
124 736 893
485 395 259
180 599 1
425 134 992
303 699 53
452 537 23
466 348 872
569 427 813
6 690 191
646 185 77
549 408 663
362 22 275
472 224 188
797 570 860
109 607 629
90 414 687
559 274 285
166 125 428
214 21 174
381 727 720
39 657 126
759 622 432
794 712 962
161 209 845
211 684 658
532 323 307
40 39 570
673 45 159
228 371 834
74 262 550
772 201 892
791 273 469
778 260 521
598 247 591
375 380 133
761 506 2
568 767 43
282 430 597
361 412 274
800 42 776
22 463 494
21 104 335
225 545 628
141 365 101
693 348 273
528 610 731
176 422 13
147 105 235
719 454 170
683 536 983
558 727 72
384 16 541
127 99 250
576 389 796
185 632 221
693 55 241
542 419 581
76 302 210
296 219 53
283 404 457
545 175 319
672 188 639
788 241 130
447 69 715
232 352 358
534 799 904
19 673 902
99 551 128
18 228 771
216 353 817
743 792 748
184 109 250
112 495 799
582 387 638
37 499 195
230 513 824
598 516 692
666 378 444
316 548 797
743 787 636
168 701 1000
550 11 665
507 637 612
205 1 609
609 494 203
475 454 954
689 749 108
222 774 611
778 792 842
348 502 678
205 270 875
448 654 374
72 385 685
627 370 505
602 502 40
52 456 885
532 740 979
486 559 706
682 476 332
699 213 41
282 603 402
575 609 885
547 267 551
759 270 906
39 191 986
367 98 454
421 760 694
372 227 896
732 473 31
14 782 140
270 205 923
712 593 172
498 566 605
229 780 11
485 83 43
251 169 722
101 220 600
718 323 318
124 802 205
214 136 61
475 607 73
393 272 122
8 658 654
195 628 418
374 531 812
576 459 361
170 182 413
654 631 395
781 299 249
619 733 997
225 713 988
123 461 883
351 173 457
535 540 870
420 209 214
293 633 269
647 544 480
596 693 611
509 306 886
659 723 7
582 478 172
39 155 440
276 694 538
606 447 252
356 626 91
63 152 399
148 519 563
304 635 330
591 525 657
203 710 474
364 481 310
171 173 967
408 385 512
777 796 73
537 425 348
262 183 726
128 58 800
122 471 614
143 603 121
435 33 223
719 461 610
36 757 444
496 470 172
763 21 852
94 759 930
103 409 183
676 304 249
541 485 769
901 1631
690 325 102
588 628 173
798 280 518
460 576 509
275 491 573
236 486 105
852 120 860
893 869 677
268 461 755
51 785 368
494 301 39
855 541 101
319 845 566
888 369 877
82 722 477
356 256 188
756 746 134
444 534 552
533 418 411
647 183 927
635 632 327
622 318 519
4 724 400
185 898 313
592 328 1000
588 740 155
140 543 981
74 336 426
291 6 465
236 738 81
873 299 166
889 773 659
405 268 785
333 304 329
711 512 368
489 26 229
599 347 78
787 874 151
397 271 17
268 708 833
756 81 259
490 499 535
776 674 261
324 564 458
349 511 546
17 373 657
417 864 345
829 260 69
559 201 251
615 103 798
301 89 909
357 696 188
96 304 149
393 820 806
297 237 258
846 424 977
76 560 178
891 487 536
608 221 293
215 822 786
141 832 26
470 309 197
280 875 824
129 307 798
168 115 226
577 130 742
1 323 948
232 767 705
872 312 922
796 125 699
500 741 144
548 182 255
405 825 916
380 155 74
546 49 808
393 205 837
57 354 519
724 32 406
489 894 897
104 390 973
732 138 105
436 666 446
606 378 924
293 375 918
568 703 149
74 440 23
769 819 89
17 131 927
709 315 838
471 864 62
327 140 313
426 408 122
176 337 841
463 309 534
570 469 34
178 881 109
579 849 342
146 480 87
491 428 693
341 2 285
604 354 915
94 145 23
119 382 264
200 212 875
819 50 448
404 213 400
759 389 624
57 458 944
634 901 109
792 163 164
301 823 627
604 317 992
698 257 97
245 797 7
553 568 546
453 411 528
363 3 404
14 362 213
396 92 374
485 136 528
878 586 909
521 282 553
549 500 713
280 270 532
884 776 155
340 849 851
375 351 920
97 45 581
413 732 779
101 449 633
235 858 650
307 339 48
265 680 98
682 349 919
588 135 768
392 879 915
590 490 764
