{Machetes_nebrius, Motacilla_caucasicus} {Aix_gigas, Budytes_karelini}
{Allactaga_subrubrum, Regulus_pedo} {Motacilla_caucasicus, Hottentotta_melleri}
{Allactaga_subrubrum, Regulus_pedo} {Porphyrio_maihensis, Hottentotta_melleri}
{Allactaga_subrubrum, Regulus_pedo} {Machetes_nebrius, Motacilla_caucasicus}
{Allactaga_subrubrum, Regulus_pedo} {Machetes_nebrius, Porphyrio_maihensis}
{Allactaga_subrubrum, Regulus_pedo} {Porphyrio_maihensis, Motacilla_caucasicus}
{Allactaga_subrubrum, Sceloporus_pictus} {Falco_maldivarum, Abantias_dignus}
{Allactaga_subrubrum, Sceloporus_pictus} {Hottentotta_melleri, Abantias_dignus}
{Allactaga_subrubrum, Sceloporus_pictus} {Machetes_nebrius, Abantias_dignus}
{Allactaga_subrubrum, Sceloporus_pictus} {Motacilla_caucasicus, Abantias_dignus}
{Allactaga_subrubrum, Sceloporus_pictus} {Porphyrio_maihensis, Abantias_dignus}
{Allactaga_subrubrum, Sceloporus_pictus} {Hottentotta_melleri, Falco_maldivarum}
{Allactaga_subrubrum, Sceloporus_pictus} {Machetes_nebrius, Falco_maldivarum}
{Allactaga_subrubrum, Sceloporus_pictus} {Motacilla_caucasicus, Falco_maldivarum}
{Allactaga_subrubrum, Sceloporus_pictus} {Porphyrio_maihensis, Falco_maldivarum}
{Allactaga_subrubrum, Sceloporus_pictus} {Machetes_nebrius, Hottentotta_melleri}
{Allactaga_subrubrum, Sceloporus_pictus} {Motacilla_caucasicus, Hottentotta_melleri}
{Allactaga_subrubrum, Sceloporus_pictus} {Porphyrio_maihensis, Hottentotta_melleri}
{Allactaga_subrubrum, Sceloporus_pictus} {Machetes_nebrius, Motacilla_caucasicus}
{Allactaga_subrubrum, Sceloporus_pictus} {Machetes_nebrius, Porphyrio_maihensis}
{Allactaga_subrubrum, Sceloporus_pictus} {Porphyrio_maihensis, Motacilla_caucasicus}
{Allactaga_subrubrum, Tadorna_alpinus} {Falco_maldivarum, Abantias_dignus}
{Allactaga_subrubrum, Tadorna_alpinus} {Hottentotta_melleri, Abantias_dignus}
{Allactaga_subrubrum, Tadorna_alpinus} {Machetes_nebrius, Abantias_dignus}
{Allactaga_subrubrum, Tadorna_alpinus} {Motacilla_caucasicus, Abantias_dignus}
{Allactaga_subrubrum, Tadorna_alpinus} {Porphyrio_maihensis, Abantias_dignus}
{Allactaga_subrubrum, Tadorna_alpinus} {Hottentotta_melleri, Falco_maldivarum}
{Allactaga_subrubrum, Tadorna_alpinus} {Machetes_nebrius, Falco_maldivarum}
{Allactaga_subrubrum, Tadorna_alpinus} {Motacilla_caucasicus, Falco_maldivarum}
{Allactaga_subrubrum, Tadorna_alpinus} {Porphyrio_maihensis, Falco_maldivarum}
{Allactaga_subrubrum, Tadorna_alpinus} {Motacilla_caucasicus, Hottentotta_melleri}
{Allactaga_subrubrum, Tadorna_alpinus} {Machetes_nebrius, Motacilla_caucasicus}
{Allactaga_subrubrum, Tadorna_alpinus} {Porphyrio_maihensis, Motacilla_caucasicus}
{Calidris_arseniavi, Budytes_karelini} {Falco_maldivarum, Abantias_dignus}
{Calidris_arseniavi, Budytes_karelini} {Hottentotta_melleri, Abantias_dignus}
{Calidris_arseniavi, Budytes_karelini} {Machetes_nebrius, Abantias_dignus}
{Calidris_arseniavi, Budytes_karelini} {Motacilla_caucasicus, Abantias_dignus}
{Calidris_arseniavi, Budytes_karelini} {Porphyrio_maihensis, Abantias_dignus}
{Calidris_arseniavi, Budytes_karelini} {Hottentotta_melleri, Falco_maldivarum}
{Calidris_arseniavi, Budytes_karelini} {Machetes_nebrius, Falco_maldivarum}
{Calidris_arseniavi, Budytes_karelini} {Motacilla_caucasicus, Falco_maldivarum}
{Calidris_arseniavi, Budytes_karelini} {Porphyrio_maihensis, Falco_maldivarum}
{Calidris_arseniavi, Budytes_karelini} {Machetes_nebrius, Hottentotta_melleri}
{Calidris_arseniavi, Budytes_karelini} {Motacilla_caucasicus, Hottentotta_melleri}
{Calidris_arseniavi, Budytes_karelini} {Porphyrio_maihensis, Hottentotta_melleri}
{Calidris_arseniavi, Budytes_karelini} {Machetes_nebrius, Porphyrio_maihensis}
{Calidris_arseniavi, Budytes_karelini} {Porphyrio_maihensis, Motacilla_caucasicus}
{Mochlus_oenanthe, Budytes_karelini} {Falco_maldivarum, Abantias_dignus}
{Mochlus_oenanthe, Budytes_karelini} {Hottentotta_melleri, Abantias_dignus}
{Mochlus_oenanthe, Budytes_karelini} {Machetes_nebrius, Abantias_dignus}
{Mochlus_oenanthe, Budytes_karelini} {Motacilla_caucasicus, Abantias_dignus}
{Mochlus_oenanthe, Budytes_karelini} {Porphyrio_maihensis, Abantias_dignus}
{Mochlus_oenanthe, Budytes_karelini} {Hottentotta_melleri, Falco_maldivarum}
{Mochlus_oenanthe, Budytes_karelini} {Machetes_nebrius, Falco_maldivarum}
{Mochlus_oenanthe, Budytes_karelini} {Motacilla_caucasicus, Falco_maldivarum}
{Mochlus_oenanthe, Budytes_karelini} {Porphyrio_maihensis, Falco_maldivarum}
{Mochlus_oenanthe, Budytes_karelini} {Machetes_nebrius, Hottentotta_melleri}
{Mochlus_oenanthe, Budytes_karelini} {Motacilla_caucasicus, Hottentotta_melleri}
{Mochlus_oenanthe, Budytes_karelini} {Porphyrio_maihensis, Hottentotta_melleri}
{Mochlus_oenanthe, Budytes_karelini} {Machetes_nebrius, Motacilla_caucasicus}
{Mochlus_oenanthe, Budytes_karelini} {Machetes_nebrius, Porphyrio_maihensis}
{Mochlus_oenanthe, Budytes_karelini} {Porphyrio_maihensis, Motacilla_caucasicus}
{Paraphysa_constrictor, Budytes_karelini} {Falco_maldivarum, Abantias_dignus}
{Paraphysa_constrictor, Budytes_karelini} {Hottentotta_melleri, Abantias_dignus}
{Paraphysa_constrictor, Budytes_karelini} {Machetes_nebrius, Abantias_dignus}
{Paraphysa_constrictor, Budytes_karelini} {Porphyrio_maihensis, Abantias_dignus}
{Paraphysa_constrictor, Budytes_karelini} {Hottentotta_melleri, Falco_maldivarum}
{Paraphysa_constrictor, Budytes_karelini} {Machetes_nebrius, Falco_maldivarum}
{Paraphysa_constrictor, Budytes_karelini} {Motacilla_caucasicus, Falco_maldivarum}
{Paraphysa_constrictor, Budytes_karelini} {Porphyrio_maihensis, Falco_maldivarum}
{Paraphysa_constrictor, Budytes_karelini} {Machetes_nebrius, Hottentotta_melleri}
{Paraphysa_constrictor, Budytes_karelini} {Motacilla_caucasicus, Hottentotta_melleri}
{Paraphysa_constrictor, Budytes_karelini} {Porphyrio_maihensis, Hottentotta_melleri}
{Paraphysa_constrictor, Budytes_karelini} {Machetes_nebrius, Porphyrio_maihensis}
{Paraphysa_constrictor, Budytes_karelini} {Porphyrio_maihensis, Motacilla_caucasicus}
{Pelusios_fissipes, Budytes_karelini} {Falco_maldivarum, Abantias_dignus}
{Pelusios_fissipes, Budytes_karelini} {Hottentotta_melleri, Abantias_dignus}
{Pelusios_fissipes, Budytes_karelini} {Machetes_nebrius, Abantias_dignus}
{Pelusios_fissipes, Budytes_karelini} {Motacilla_caucasicus, Abantias_dignus}
{Pelusios_fissipes, Budytes_karelini} {Porphyrio_maihensis, Abantias_dignus}
{Pelusios_fissipes, Budytes_karelini} {Hottentotta_melleri, Falco_maldivarum}
{Pelusios_fissipes, Budytes_karelini} {Machetes_nebrius, Falco_maldivarum}
{Pelusios_fissipes, Budytes_karelini} {Motacilla_caucasicus, Falco_maldivarum}
{Pelusios_fissipes, Budytes_karelini} {Porphyrio_maihensis, Falco_maldivarum}
{Pelusios_fissipes, Budytes_karelini} {Machetes_nebrius, Hottentotta_melleri}
{Pelusios_fissipes, Budytes_karelini} {Motacilla_caucasicus, Hottentotta_melleri}
{Pelusios_fissipes, Budytes_karelini} {Porphyrio_maihensis, Hottentotta_melleri}
{Pelusios_fissipes, Budytes_karelini} {Machetes_nebrius, Motacilla_caucasicus}
{Pelusios_fissipes, Budytes_karelini} {Machetes_nebrius, Porphyrio_maihensis}
{Pelusios_fissipes, Budytes_karelini} {Porphyrio_maihensis, Motacilla_caucasicus}
{Regulus_pedo, Budytes_karelini} {Falco_maldivarum, Abantias_dignus}
{Regulus_pedo, Budytes_karelini} {Hottentotta_melleri, Abantias_dignus}
{Regulus_pedo, Budytes_karelini} {Machetes_nebrius, Abantias_dignus}
{Regulus_pedo, Budytes_karelini} {Motacilla_caucasicus, Abantias_dignus}
{Regulus_pedo, Budytes_karelini} {Porphyrio_maihensis, Abantias_dignus}
{Regulus_pedo, Budytes_karelini} {Hottentotta_melleri, Falco_maldivarum}
{Regulus_pedo, Budytes_karelini} {Machetes_nebrius, Falco_maldivarum}
{Regulus_pedo, Budytes_karelini} {Motacilla_caucasicus, Falco_maldivarum}
{Regulus_pedo, Budytes_karelini} {Porphyrio_maihensis, Falco_maldivarum}
{Regulus_pedo, Budytes_karelini} {Machetes_nebrius, Hottentotta_melleri}
{Regulus_pedo, Budytes_karelini} {Motacilla_caucasicus, Hottentotta_melleri}
{Regulus_pedo, Budytes_karelini} {Porphyrio_maihensis, Hottentotta_melleri}
{Regulus_pedo, Budytes_karelini} {Machetes_nebrius, Motacilla_caucasicus}
{Regulus_pedo, Budytes_karelini} {Machetes_nebrius, Porphyrio_maihensis}
{Regulus_pedo, Budytes_karelini} {Porphyrio_maihensis, Motacilla_caucasicus}
{Sceloporus_pictus, Budytes_karelini} {Falco_maldivarum, Abantias_dignus}
{Sceloporus_pictus, Budytes_karelini} {Hottentotta_melleri, Abantias_dignus}
{Sceloporus_pictus, Budytes_karelini} {Machetes_nebrius, Abantias_dignus}
{Sceloporus_pictus, Budytes_karelini} {Motacilla_caucasicus, Abantias_dignus}
{Sceloporus_pictus, Budytes_karelini} {Porphyrio_maihensis, Abantias_dignus}
{Sceloporus_pictus, Budytes_karelini} {Hottentotta_melleri, Falco_maldivarum}
{Sceloporus_pictus, Budytes_karelini} {Machetes_nebrius, Falco_maldivarum}
{Sceloporus_pictus, Budytes_karelini} {Motacilla_caucasicus, Falco_maldivarum}
{Sceloporus_pictus, Budytes_karelini} {Porphyrio_maihensis, Falco_maldivarum}
{Sceloporus_pictus, Budytes_karelini} {Machetes_nebrius, Hottentotta_melleri}
{Sceloporus_pictus, Budytes_karelini} {Motacilla_caucasicus, Hottentotta_melleri}
{Sceloporus_pictus, Budytes_karelini} {Porphyrio_maihensis, Hottentotta_melleri}
{Sceloporus_pictus, Budytes_karelini} {Machetes_nebrius, Motacilla_caucasicus}
{Sceloporus_pictus, Budytes_karelini} {Machetes_nebrius, Porphyrio_maihensis}
{Sceloporus_pictus, Budytes_karelini} {Porphyrio_maihensis, Motacilla_caucasicus}
{Tadorna_alpinus, Budytes_karelini} {Falco_maldivarum, Abantias_dignus}
{Tadorna_alpinus, Budytes_karelini} {Hottentotta_melleri, Abantias_dignus}
{Tadorna_alpinus, Budytes_karelini} {Machetes_nebrius, Abantias_dignus}
{Tadorna_alpinus, Budytes_karelini} {Motacilla_caucasicus, Abantias_dignus}
{Tadorna_alpinus, Budytes_karelini} {Porphyrio_maihensis, Abantias_dignus}
{Tadorna_alpinus, Budytes_karelini} {Hottentotta_melleri, Falco_maldivarum}
{Tadorna_alpinus, Budytes_karelini} {Machetes_nebrius, Falco_maldivarum}
{Tadorna_alpinus, Budytes_karelini} {Motacilla_caucasicus, Falco_maldivarum}
{Tadorna_alpinus, Budytes_karelini} {Porphyrio_maihensis, Falco_maldivarum}
{Tadorna_alpinus, Budytes_karelini} {Machetes_nebrius, Hottentotta_melleri}
{Tadorna_alpinus, Budytes_karelini} {Motacilla_caucasicus, Hottentotta_melleri}
{Tadorna_alpinus, Budytes_karelini} {Porphyrio_maihensis, Hottentotta_melleri}
{Tadorna_alpinus, Budytes_karelini} {Machetes_nebrius, Porphyrio_maihensis}
{Tadorna_alpinus, Budytes_karelini} {Porphyrio_maihensis, Motacilla_caucasicus}
{Calidris_arseniavi, Mochlus_oenanthe} {Falco_maldivarum, Abantias_dignus}
{Calidris_arseniavi, Mochlus_oenanthe} {Hottentotta_melleri, Abantias_dignus}
{Calidris_arseniavi, Mochlus_oenanthe} {Machetes_nebrius, Abantias_dignus}
{Calidris_arseniavi, Mochlus_oenanthe} {Motacilla_caucasicus, Abantias_dignus}
{Calidris_arseniavi, Mochlus_oenanthe} {Porphyrio_maihensis, Abantias_dignus}
{Calidris_arseniavi, Mochlus_oenanthe} {Hottentotta_melleri, Falco_maldivarum}
{Calidris_arseniavi, Mochlus_oenanthe} {Machetes_nebrius, Falco_maldivarum}
{Calidris_arseniavi, Mochlus_oenanthe} {Motacilla_caucasicus, Falco_maldivarum}
{Calidris_arseniavi, Mochlus_oenanthe} {Porphyrio_maihensis, Falco_maldivarum}
{Calidris_arseniavi, Mochlus_oenanthe} {Machetes_nebrius, Hottentotta_melleri}
{Calidris_arseniavi, Mochlus_oenanthe} {Motacilla_caucasicus, Hottentotta_melleri}
{Calidris_arseniavi, Mochlus_oenanthe} {Porphyrio_maihensis, Hottentotta_melleri}
{Calidris_arseniavi, Mochlus_oenanthe} {Machetes_nebrius, Motacilla_caucasicus}
{Calidris_arseniavi, Mochlus_oenanthe} {Machetes_nebrius, Porphyrio_maihensis}
{Calidris_arseniavi, Mochlus_oenanthe} {Porphyrio_maihensis, Motacilla_caucasicus}
{Calidris_arseniavi, Paraphysa_constrictor} {Falco_maldivarum, Abantias_dignus}
{Calidris_arseniavi, Paraphysa_constrictor} {Hottentotta_melleri, Abantias_dignus}
{Calidris_arseniavi, Paraphysa_constrictor} {Machetes_nebrius, Abantias_dignus}
{Calidris_arseniavi, Paraphysa_constrictor} {Motacilla_caucasicus, Abantias_dignus}
{Calidris_arseniavi, Paraphysa_constrictor} {Porphyrio_maihensis, Abantias_dignus}
{Calidris_arseniavi, Paraphysa_constrictor} {Hottentotta_melleri, Falco_maldivarum}
{Calidris_arseniavi, Paraphysa_constrictor} {Machetes_nebrius, Falco_maldivarum}
{Calidris_arseniavi, Paraphysa_constrictor} {Motacilla_caucasicus, Falco_maldivarum}
{Calidris_arseniavi, Paraphysa_constrictor} {Porphyrio_maihensis, Falco_maldivarum}
{Calidris_arseniavi, Paraphysa_constrictor} {Machetes_nebrius, Hottentotta_melleri}
{Calidris_arseniavi, Paraphysa_constrictor} {Motacilla_caucasicus, Hottentotta_melleri}
{Calidris_arseniavi, Paraphysa_constrictor} {Porphyrio_maihensis, Hottentotta_melleri}
{Calidris_arseniavi, Paraphysa_constrictor} {Machetes_nebrius, Porphyrio_maihensis}
{Calidris_arseniavi, Paraphysa_constrictor} {Porphyrio_maihensis, Motacilla_caucasicus}
{Calidris_arseniavi, Pelusios_fissipes} {Falco_maldivarum, Abantias_dignus}
{Calidris_arseniavi, Pelusios_fissipes} {Hottentotta_melleri, Abantias_dignus}
{Calidris_arseniavi, Pelusios_fissipes} {Machetes_nebrius, Abantias_dignus}
{Calidris_arseniavi, Pelusios_fissipes} {Motacilla_caucasicus, Abantias_dignus}
{Calidris_arseniavi, Pelusios_fissipes} {Porphyrio_maihensis, Abantias_dignus}
{Calidris_arseniavi, Pelusios_fissipes} {Hottentotta_melleri, Falco_maldivarum}
{Calidris_arseniavi, Pelusios_fissipes} {Machetes_nebrius, Falco_maldivarum}
{Calidris_arseniavi, Pelusios_fissipes} {Motacilla_caucasicus, Falco_maldivarum}
{Calidris_arseniavi, Pelusios_fissipes} {Porphyrio_maihensis, Falco_maldivarum}
{Calidris_arseniavi, Pelusios_fissipes} {Machetes_nebrius, Hottentotta_melleri}
{Calidris_arseniavi, Pelusios_fissipes} {Motacilla_caucasicus, Hottentotta_melleri}
{Calidris_arseniavi, Pelusios_fissipes} {Porphyrio_maihensis, Hottentotta_melleri}
{Calidris_arseniavi, Pelusios_fissipes} {Machetes_nebrius, Motacilla_caucasicus}
{Calidris_arseniavi, Pelusios_fissipes} {Machetes_nebrius, Porphyrio_maihensis}
{Calidris_arseniavi, Pelusios_fissipes} {Porphyrio_maihensis, Motacilla_caucasicus}
{Calidris_arseniavi, Regulus_pedo} {Falco_maldivarum, Abantias_dignus}
{Calidris_arseniavi, Regulus_pedo} {Hottentotta_melleri, Abantias_dignus}
{Calidris_arseniavi, Regulus_pedo} {Machetes_nebrius, Abantias_dignus}
{Calidris_arseniavi, Regulus_pedo} {Motacilla_caucasicus, Abantias_dignus}
{Calidris_arseniavi, Regulus_pedo} {Porphyrio_maihensis, Abantias_dignus}
{Calidris_arseniavi, Regulus_pedo} {Hottentotta_melleri, Falco_maldivarum}
{Calidris_arseniavi, Regulus_pedo} {Machetes_nebrius, Falco_maldivarum}
{Calidris_arseniavi, Regulus_pedo} {Motacilla_caucasicus, Falco_maldivarum}
{Calidris_arseniavi, Regulus_pedo} {Porphyrio_maihensis, Falco_maldivarum}
{Calidris_arseniavi, Regulus_pedo} {Machetes_nebrius, Hottentotta_melleri}
{Calidris_arseniavi, Regulus_pedo} {Motacilla_caucasicus, Hottentotta_melleri}
{Calidris_arseniavi, Regulus_pedo} {Porphyrio_maihensis, Hottentotta_melleri}
{Calidris_arseniavi, Regulus_pedo} {Machetes_nebrius, Motacilla_caucasicus}
{Calidris_arseniavi, Regulus_pedo} {Machetes_nebrius, Porphyrio_maihensis}
{Calidris_arseniavi, Regulus_pedo} {Porphyrio_maihensis, Motacilla_caucasicus}
{Calidris_arseniavi, Sceloporus_pictus} {Falco_maldivarum, Abantias_dignus}
{Calidris_arseniavi, Sceloporus_pictus} {Hottentotta_melleri, Abantias_dignus}
{Calidris_arseniavi, Sceloporus_pictus} {Machetes_nebrius, Abantias_dignus}
{Calidris_arseniavi, Sceloporus_pictus} {Motacilla_caucasicus, Abantias_dignus}
{Calidris_arseniavi, Sceloporus_pictus} {Porphyrio_maihensis, Abantias_dignus}
{Calidris_arseniavi, Sceloporus_pictus} {Hottentotta_melleri, Falco_maldivarum}
{Calidris_arseniavi, Sceloporus_pictus} {Machetes_nebrius, Falco_maldivarum}
{Calidris_arseniavi, Sceloporus_pictus} {Motacilla_caucasicus, Falco_maldivarum}
{Calidris_arseniavi, Sceloporus_pictus} {Porphyrio_maihensis, Falco_maldivarum}
{Calidris_arseniavi, Sceloporus_pictus} {Machetes_nebrius, Hottentotta_melleri}
{Calidris_arseniavi, Sceloporus_pictus} {Motacilla_caucasicus, Hottentotta_melleri}
{Calidris_arseniavi, Sceloporus_pictus} {Porphyrio_maihensis, Hottentotta_melleri}
{Calidris_arseniavi, Sceloporus_pictus} {Machetes_nebrius, Motacilla_caucasicus}
{Calidris_arseniavi, Sceloporus_pictus} {Machetes_nebrius, Porphyrio_maihensis}
{Calidris_arseniavi, Sceloporus_pictus} {Porphyrio_maihensis, Motacilla_caucasicus}
{Calidris_arseniavi, Tadorna_alpinus} {Falco_maldivarum, Abantias_dignus}
{Calidris_arseniavi, Tadorna_alpinus} {Hottentotta_melleri, Abantias_dignus}
{Calidris_arseniavi, Tadorna_alpinus} {Machetes_nebrius, Abantias_dignus}
{Calidris_arseniavi, Tadorna_alpinus} {Motacilla_caucasicus, Abantias_dignus}
{Calidris_arseniavi, Tadorna_alpinus} {Porphyrio_maihensis, Abantias_dignus}
{Calidris_arseniavi, Tadorna_alpinus} {Hottentotta_melleri, Falco_maldivarum}
{Calidris_arseniavi, Tadorna_alpinus} {Machetes_nebrius, Falco_maldivarum}
{Calidris_arseniavi, Tadorna_alpinus} {Motacilla_caucasicus, Falco_maldivarum}
{Calidris_arseniavi, Tadorna_alpinus} {Porphyrio_maihensis, Falco_maldivarum}
{Calidris_arseniavi, Tadorna_alpinus} {Machetes_nebrius, Hottentotta_melleri}
{Calidris_arseniavi, Tadorna_alpinus} {Motacilla_caucasicus, Hottentotta_melleri}
{Calidris_arseniavi, Tadorna_alpinus} {Porphyrio_maihensis, Hottentotta_melleri}
{Calidris_arseniavi, Tadorna_alpinus} {Machetes_nebrius, Porphyrio_maihensis}
{Calidris_arseniavi, Tadorna_alpinus} {Porphyrio_maihensis, Motacilla_caucasicus}
{Mochlus_oenanthe, Paraphysa_constrictor} {Falco_maldivarum, Abantias_dignus}
{Mochlus_oenanthe, Paraphysa_constrictor} {Hottentotta_melleri, Abantias_dignus}
{Mochlus_oenanthe, Paraphysa_constrictor} {Machetes_nebrius, Abantias_dignus}
{Mochlus_oenanthe, Paraphysa_constrictor} {Motacilla_caucasicus, Abantias_dignus}
{Mochlus_oenanthe, Paraphysa_constrictor} {Porphyrio_maihensis, Abantias_dignus}
{Mochlus_oenanthe, Paraphysa_constrictor} {Hottentotta_melleri, Falco_maldivarum}
{Mochlus_oenanthe, Paraphysa_constrictor} {Machetes_nebrius, Falco_maldivarum}
{Mochlus_oenanthe, Paraphysa_constrictor} {Motacilla_caucasicus, Falco_maldivarum}
{Mochlus_oenanthe, Paraphysa_constrictor} {Porphyrio_maihensis, Falco_maldivarum}
{Mochlus_oenanthe, Paraphysa_constrictor} {Motacilla_caucasicus, Hottentotta_melleri}
{Mochlus_oenanthe, Paraphysa_constrictor} {Machetes_nebrius, Motacilla_caucasicus}
{Mochlus_oenanthe, Paraphysa_constrictor} {Porphyrio_maihensis, Motacilla_caucasicus}
{Mochlus_oenanthe, Pelusios_fissipes} {Falco_maldivarum, Abantias_dignus}
{Mochlus_oenanthe, Pelusios_fissipes} {Hottentotta_melleri, Abantias_dignus}
{Mochlus_oenanthe, Pelusios_fissipes} {Machetes_nebrius, Abantias_dignus}
{Mochlus_oenanthe, Pelusios_fissipes} {Motacilla_caucasicus, Abantias_dignus}
{Mochlus_oenanthe, Pelusios_fissipes} {Porphyrio_maihensis, Abantias_dignus}
{Mochlus_oenanthe, Pelusios_fissipes} {Hottentotta_melleri, Falco_maldivarum}
{Mochlus_oenanthe, Pelusios_fissipes} {Machetes_nebrius, Falco_maldivarum}
{Mochlus_oenanthe, Pelusios_fissipes} {Motacilla_caucasicus, Falco_maldivarum}
{Mochlus_oenanthe, Pelusios_fissipes} {Porphyrio_maihensis, Falco_maldivarum}
{Mochlus_oenanthe, Pelusios_fissipes} {Machetes_nebrius, Hottentotta_melleri}
{Mochlus_oenanthe, Pelusios_fissipes} {Motacilla_caucasicus, Hottentotta_melleri}
{Mochlus_oenanthe, Pelusios_fissipes} {Porphyrio_maihensis, Hottentotta_melleri}
{Mochlus_oenanthe, Pelusios_fissipes} {Machetes_nebrius, Motacilla_caucasicus}
{Mochlus_oenanthe, Pelusios_fissipes} {Machetes_nebrius, Porphyrio_maihensis}
{Mochlus_oenanthe, Pelusios_fissipes} {Porphyrio_maihensis, Motacilla_caucasicus}
{Mochlus_oenanthe, Regulus_pedo} {Falco_maldivarum, Abantias_dignus}
{Mochlus_oenanthe, Regulus_pedo} {Hottentotta_melleri, Abantias_dignus}
{Mochlus_oenanthe, Regulus_pedo} {Machetes_nebrius, Abantias_dignus}
{Mochlus_oenanthe, Regulus_pedo} {Motacilla_caucasicus, Abantias_dignus}
{Mochlus_oenanthe, Regulus_pedo} {Porphyrio_maihensis, Abantias_dignus}
{Mochlus_oenanthe, Regulus_pedo} {Hottentotta_melleri, Falco_maldivarum}
{Mochlus_oenanthe, Regulus_pedo} {Machetes_nebrius, Falco_maldivarum}
{Mochlus_oenanthe, Regulus_pedo} {Motacilla_caucasicus, Falco_maldivarum}
{Mochlus_oenanthe, Regulus_pedo} {Porphyrio_maihensis, Falco_maldivarum}
{Mochlus_oenanthe, Regulus_pedo} {Machetes_nebrius, Hottentotta_melleri}
{Mochlus_oenanthe, Regulus_pedo} {Motacilla_caucasicus, Hottentotta_melleri}
{Mochlus_oenanthe, Regulus_pedo} {Porphyrio_maihensis, Hottentotta_melleri}
{Mochlus_oenanthe, Regulus_pedo} {Machetes_nebrius, Motacilla_caucasicus}
{Mochlus_oenanthe, Regulus_pedo} {Machetes_nebrius, Porphyrio_maihensis}
{Mochlus_oenanthe, Regulus_pedo} {Porphyrio_maihensis, Motacilla_caucasicus}
{Mochlus_oenanthe, Sceloporus_pictus} {Falco_maldivarum, Abantias_dignus}
{Mochlus_oenanthe, Sceloporus_pictus} {Hottentotta_melleri, Abantias_dignus}
{Mochlus_oenanthe, Sceloporus_pictus} {Machetes_nebrius, Abantias_dignus}
{Mochlus_oenanthe, Sceloporus_pictus} {Motacilla_caucasicus, Abantias_dignus}
{Mochlus_oenanthe, Sceloporus_pictus} {Porphyrio_maihensis, Abantias_dignus}
{Mochlus_oenanthe, Sceloporus_pictus} {Hottentotta_melleri, Falco_maldivarum}
{Mochlus_oenanthe, Sceloporus_pictus} {Machetes_nebrius, Falco_maldivarum}
{Mochlus_oenanthe, Sceloporus_pictus} {Motacilla_caucasicus, Falco_maldivarum}
{Mochlus_oenanthe, Sceloporus_pictus} {Porphyrio_maihensis, Falco_maldivarum}
{Mochlus_oenanthe, Sceloporus_pictus} {Machetes_nebrius, Hottentotta_melleri}
{Mochlus_oenanthe, Sceloporus_pictus} {Motacilla_caucasicus, Hottentotta_melleri}
{Mochlus_oenanthe, Sceloporus_pictus} {Porphyrio_maihensis, Hottentotta_melleri}
{Mochlus_oenanthe, Sceloporus_pictus} {Machetes_nebrius, Motacilla_caucasicus}
{Mochlus_oenanthe, Sceloporus_pictus} {Machetes_nebrius, Porphyrio_maihensis}
{Mochlus_oenanthe, Sceloporus_pictus} {Porphyrio_maihensis, Motacilla_caucasicus}
{Mochlus_oenanthe, Tadorna_alpinus} {Falco_maldivarum, Abantias_dignus}
{Mochlus_oenanthe, Tadorna_alpinus} {Hottentotta_melleri, Abantias_dignus}
{Mochlus_oenanthe, Tadorna_alpinus} {Machetes_nebrius, Abantias_dignus}
{Mochlus_oenanthe, Tadorna_alpinus} {Motacilla_caucasicus, Abantias_dignus}
{Mochlus_oenanthe, Tadorna_alpinus} {Porphyrio_maihensis, Abantias_dignus}
{Mochlus_oenanthe, Tadorna_alpinus} {Hottentotta_melleri, Falco_maldivarum}
{Mochlus_oenanthe, Tadorna_alpinus} {Machetes_nebrius, Falco_maldivarum}
{Mochlus_oenanthe, Tadorna_alpinus} {Motacilla_caucasicus, Falco_maldivarum}
{Mochlus_oenanthe, Tadorna_alpinus} {Porphyrio_maihensis, Falco_maldivarum}
{Mochlus_oenanthe, Tadorna_alpinus} {Motacilla_caucasicus, Hottentotta_melleri}
{Mochlus_oenanthe, Tadorna_alpinus} {Machetes_nebrius, Motacilla_caucasicus}
{Mochlus_oenanthe, Tadorna_alpinus} {Porphyrio_maihensis, Motacilla_caucasicus}
{Paraphysa_constrictor, Pelusios_fissipes} {Falco_maldivarum, Abantias_dignus}
{Paraphysa_constrictor, Pelusios_fissipes} {Hottentotta_melleri, Abantias_dignus}
{Paraphysa_constrictor, Pelusios_fissipes} {Machetes_nebrius, Abantias_dignus}
{Paraphysa_constrictor, Pelusios_fissipes} {Motacilla_caucasicus, Abantias_dignus}
{Paraphysa_constrictor, Pelusios_fissipes} {Porphyrio_maihensis, Abantias_dignus}
{Paraphysa_constrictor, Pelusios_fissipes} {Hottentotta_melleri, Falco_maldivarum}
{Paraphysa_constrictor, Pelusios_fissipes} {Machetes_nebrius, Falco_maldivarum}
{Paraphysa_constrictor, Pelusios_fissipes} {Motacilla_caucasicus, Falco_maldivarum}
{Paraphysa_constrictor, Pelusios_fissipes} {Porphyrio_maihensis, Falco_maldivarum}
{Paraphysa_constrictor, Pelusios_fissipes} {Machetes_nebrius, Hottentotta_melleri}
{Paraphysa_constrictor, Pelusios_fissipes} {Motacilla_caucasicus, Hottentotta_melleri}
{Paraphysa_constrictor, Pelusios_fissipes} {Porphyrio_maihensis, Hottentotta_melleri}
{Paraphysa_constrictor, Pelusios_fissipes} {Machetes_nebrius, Motacilla_caucasicus}
