{Machetes_nebrius, Motacilla_caucasicus} {Aix_gigas, Budytes_karelini}
{Allactaga_subrubrum, Regulus_pedo} {Hottentotta_melleri, Motacilla_caucasicus}
{Allactaga_subrubrum, Regulus_pedo} {Hottentotta_melleri, Porphyrio_maihensis}
{Allactaga_subrubrum, Regulus_pedo} {Machetes_nebrius, Motacilla_caucasicus}
{Allactaga_subrubrum, Regulus_pedo} {Machetes_nebrius, Porphyrio_maihensis}
{Allactaga_subrubrum, Regulus_pedo} {Motacilla_caucasicus, Porphyrio_maihensis}
{Allactaga_subrubrum, Sceloporus_pictus} {Abantias_dignus, Falco_maldivarum}
{Allactaga_subrubrum, Sceloporus_pictus} {Abantias_dignus, Hottentotta_melleri}
{Allactaga_subrubrum, Sceloporus_pictus} {Abantias_dignus, Machetes_nebrius}
{Allactaga_subrubrum, Sceloporus_pictus} {Abantias_dignus, Motacilla_caucasicus}
{Allactaga_subrubrum, Sceloporus_pictus} {Abantias_dignus, Porphyrio_maihensis}
{Allactaga_subrubrum, Sceloporus_pictus} {Falco_maldivarum, Hottentotta_melleri}
{Allactaga_subrubrum, Sceloporus_pictus} {Falco_maldivarum, Machetes_nebrius}
{Allactaga_subrubrum, Sceloporus_pictus} {Falco_maldivarum, Motacilla_caucasicus}
{Allactaga_subrubrum, Sceloporus_pictus} {Falco_maldivarum, Porphyrio_maihensis}
{Allactaga_subrubrum, Sceloporus_pictus} {Hottentotta_melleri, Machetes_nebrius}
{Allactaga_subrubrum, Sceloporus_pictus} {Hottentotta_melleri, Motacilla_caucasicus}
{Allactaga_subrubrum, Sceloporus_pictus} {Hottentotta_melleri, Porphyrio_maihensis}
{Allactaga_subrubrum, Sceloporus_pictus} {Machetes_nebrius, Motacilla_caucasicus}
{Allactaga_subrubrum, Sceloporus_pictus} {Machetes_nebrius, Porphyrio_maihensis}
{Allactaga_subrubrum, Sceloporus_pictus} {Motacilla_caucasicus, Porphyrio_maihensis}
{Allactaga_subrubrum, Tadorna_alpinus} {Abantias_dignus, Falco_maldivarum}
{Allactaga_subrubrum, Tadorna_alpinus} {Abantias_dignus, Hottentotta_melleri}
{Allactaga_subrubrum, Tadorna_alpinus} {Abantias_dignus, Machetes_nebrius}
{Allactaga_subrubrum, Tadorna_alpinus} {Abantias_dignus, Motacilla_caucasicus}
{Allactaga_subrubrum, Tadorna_alpinus} {Abantias_dignus, Porphyrio_maihensis}
{Allactaga_subrubrum, Tadorna_alpinus} {Falco_maldivarum, Hottentotta_melleri}
{Allactaga_subrubrum, Tadorna_alpinus} {Falco_maldivarum, Machetes_nebrius}
{Allactaga_subrubrum, Tadorna_alpinus} {Falco_maldivarum, Motacilla_caucasicus}
{Allactaga_subrubrum, Tadorna_alpinus} {Falco_maldivarum, Porphyrio_maihensis}
{Allactaga_subrubrum, Tadorna_alpinus} {Hottentotta_melleri, Motacilla_caucasicus}
{Allactaga_subrubrum, Tadorna_alpinus} {Machetes_nebrius, Motacilla_caucasicus}
{Allactaga_subrubrum, Tadorna_alpinus} {Motacilla_caucasicus, Porphyrio_maihensis}
{Budytes_karelini, Calidris_arseniavi} {Abantias_dignus, Falco_maldivarum}
{Budytes_karelini, Calidris_arseniavi} {Abantias_dignus, Hottentotta_melleri}
{Budytes_karelini, Calidris_arseniavi} {Abantias_dignus, Machetes_nebrius}
{Budytes_karelini, Calidris_arseniavi} {Abantias_dignus, Motacilla_caucasicus}
{Budytes_karelini, Calidris_arseniavi} {Abantias_dignus, Porphyrio_maihensis}
{Budytes_karelini, Calidris_arseniavi} {Falco_maldivarum, Hottentotta_melleri}
{Budytes_karelini, Calidris_arseniavi} {Falco_maldivarum, Machetes_nebrius}
{Budytes_karelini, Calidris_arseniavi} {Falco_maldivarum, Motacilla_caucasicus}
{Budytes_karelini, Calidris_arseniavi} {Falco_maldivarum, Porphyrio_maihensis}
{Budytes_karelini, Calidris_arseniavi} {Hottentotta_melleri, Machetes_nebrius}
{Budytes_karelini, Calidris_arseniavi} {Hottentotta_melleri, Motacilla_caucasicus}
{Budytes_karelini, Calidris_arseniavi} {Hottentotta_melleri, Porphyrio_maihensis}
{Budytes_karelini, Calidris_arseniavi} {Machetes_nebrius, Porphyrio_maihensis}
{Budytes_karelini, Calidris_arseniavi} {Motacilla_caucasicus, Porphyrio_maihensis}
{Budytes_karelini, Mochlus_oenanthe} {Abantias_dignus, Falco_maldivarum}
{Budytes_karelini, Mochlus_oenanthe} {Abantias_dignus, Hottentotta_melleri}
{Budytes_karelini, Mochlus_oenanthe} {Abantias_dignus, Machetes_nebrius}
{Budytes_karelini, Mochlus_oenanthe} {Abantias_dignus, Motacilla_caucasicus}
{Budytes_karelini, Mochlus_oenanthe} {Abantias_dignus, Porphyrio_maihensis}
{Budytes_karelini, Mochlus_oenanthe} {Falco_maldivarum, Hottentotta_melleri}
{Budytes_karelini, Mochlus_oenanthe} {Falco_maldivarum, Machetes_nebrius}
{Budytes_karelini, Mochlus_oenanthe} {Falco_maldivarum, Motacilla_caucasicus}
{Budytes_karelini, Mochlus_oenanthe} {Falco_maldivarum, Porphyrio_maihensis}
{Budytes_karelini, Mochlus_oenanthe} {Hottentotta_melleri, Machetes_nebrius}
{Budytes_karelini, Mochlus_oenanthe} {Hottentotta_melleri, Motacilla_caucasicus}
{Budytes_karelini, Mochlus_oenanthe} {Hottentotta_melleri, Porphyrio_maihensis}
{Budytes_karelini, Mochlus_oenanthe} {Machetes_nebrius, Motacilla_caucasicus}
{Budytes_karelini, Mochlus_oenanthe} {Machetes_nebrius, Porphyrio_maihensis}
{Budytes_karelini, Mochlus_oenanthe} {Motacilla_caucasicus, Porphyrio_maihensis}
{Budytes_karelini, Paraphysa_constrictor} {Abantias_dignus, Falco_maldivarum}
{Budytes_karelini, Paraphysa_constrictor} {Abantias_dignus, Hottentotta_melleri}
{Budytes_karelini, Paraphysa_constrictor} {Abantias_dignus, Machetes_nebrius}
{Budytes_karelini, Paraphysa_constrictor} {Abantias_dignus, Porphyrio_maihensis}
{Budytes_karelini, Paraphysa_constrictor} {Falco_maldivarum, Hottentotta_melleri}
{Budytes_karelini, Paraphysa_constrictor} {Falco_maldivarum, Machetes_nebrius}
{Budytes_karelini, Paraphysa_constrictor} {Falco_maldivarum, Motacilla_caucasicus}
{Budytes_karelini, Paraphysa_constrictor} {Falco_maldivarum, Porphyrio_maihensis}
{Budytes_karelini, Paraphysa_constrictor} {Hottentotta_melleri, Machetes_nebrius}
{Budytes_karelini, Paraphysa_constrictor} {Hottentotta_melleri, Motacilla_caucasicus}
{Budytes_karelini, Paraphysa_constrictor} {Hottentotta_melleri, Porphyrio_maihensis}
{Budytes_karelini, Paraphysa_constrictor} {Machetes_nebrius, Porphyrio_maihensis}
{Budytes_karelini, Paraphysa_constrictor} {Motacilla_caucasicus, Porphyrio_maihensis}
{Budytes_karelini, Pelusios_fissipes} {Abantias_dignus, Falco_maldivarum}
{Budytes_karelini, Pelusios_fissipes} {Abantias_dignus, Hottentotta_melleri}
{Budytes_karelini, Pelusios_fissipes} {Abantias_dignus, Machetes_nebrius}
{Budytes_karelini, Pelusios_fissipes} {Abantias_dignus, Motacilla_caucasicus}
{Budytes_karelini, Pelusios_fissipes} {Abantias_dignus, Porphyrio_maihensis}
{Budytes_karelini, Pelusios_fissipes} {Falco_maldivarum, Hottentotta_melleri}
{Budytes_karelini, Pelusios_fissipes} {Falco_maldivarum, Machetes_nebrius}
{Budytes_karelini, Pelusios_fissipes} {Falco_maldivarum, Motacilla_caucasicus}
{Budytes_karelini, Pelusios_fissipes} {Falco_maldivarum, Porphyrio_maihensis}
{Budytes_karelini, Pelusios_fissipes} {Hottentotta_melleri, Machetes_nebrius}
{Budytes_karelini, Pelusios_fissipes} {Hottentotta_melleri, Motacilla_caucasicus}
{Budytes_karelini, Pelusios_fissipes} {Hottentotta_melleri, Porphyrio_maihensis}
{Budytes_karelini, Pelusios_fissipes} {Machetes_nebrius, Motacilla_caucasicus}
{Budytes_karelini, Pelusios_fissipes} {Machetes_nebrius, Porphyrio_maihensis}
{Budytes_karelini, Pelusios_fissipes} {Motacilla_caucasicus, Porphyrio_maihensis}
{Budytes_karelini, Regulus_pedo} {Abantias_dignus, Falco_maldivarum}
{Budytes_karelini, Regulus_pedo} {Abantias_dignus, Hottentotta_melleri}
{Budytes_karelini, Regulus_pedo} {Abantias_dignus, Machetes_nebrius}
{Budytes_karelini, Regulus_pedo} {Abantias_dignus, Motacilla_caucasicus}
{Budytes_karelini, Regulus_pedo} {Abantias_dignus, Porphyrio_maihensis}
{Budytes_karelini, Regulus_pedo} {Falco_maldivarum, Hottentotta_melleri}
{Budytes_karelini, Regulus_pedo} {Falco_maldivarum, Machetes_nebrius}
{Budytes_karelini, Regulus_pedo} {Falco_maldivarum, Motacilla_caucasicus}
{Budytes_karelini, Regulus_pedo} {Falco_maldivarum, Porphyrio_maihensis}
{Budytes_karelini, Regulus_pedo} {Hottentotta_melleri, Machetes_nebrius}
{Budytes_karelini, Regulus_pedo} {Hottentotta_melleri, Motacilla_caucasicus}
{Budytes_karelini, Regulus_pedo} {Hottentotta_melleri, Porphyrio_maihensis}
{Budytes_karelini, Regulus_pedo} {Machetes_nebrius, Motacilla_caucasicus}
{Budytes_karelini, Regulus_pedo} {Machetes_nebrius, Porphyrio_maihensis}
{Budytes_karelini, Regulus_pedo} {Motacilla_caucasicus, Porphyrio_maihensis}
{Budytes_karelini, Sceloporus_pictus} {Abantias_dignus, Falco_maldivarum}
{Budytes_karelini, Sceloporus_pictus} {Abantias_dignus, Hottentotta_melleri}
{Budytes_karelini, Sceloporus_pictus} {Abantias_dignus, Machetes_nebrius}
{Budytes_karelini, Sceloporus_pictus} {Abantias_dignus, Motacilla_caucasicus}
{Budytes_karelini, Sceloporus_pictus} {Abantias_dignus, Porphyrio_maihensis}
{Budytes_karelini, Sceloporus_pictus} {Falco_maldivarum, Hottentotta_melleri}
{Budytes_karelini, Sceloporus_pictus} {Falco_maldivarum, Machetes_nebrius}
{Budytes_karelini, Sceloporus_pictus} {Falco_maldivarum, Motacilla_caucasicus}
{Budytes_karelini, Sceloporus_pictus} {Falco_maldivarum, Porphyrio_maihensis}
{Budytes_karelini, Sceloporus_pictus} {Hottentotta_melleri, Machetes_nebrius}
{Budytes_karelini, Sceloporus_pictus} {Hottentotta_melleri, Motacilla_caucasicus}
{Budytes_karelini, Sceloporus_pictus} {Hottentotta_melleri, Porphyrio_maihensis}
{Budytes_karelini, Sceloporus_pictus} {Machetes_nebrius, Motacilla_caucasicus}
{Budytes_karelini, Sceloporus_pictus} {Machetes_nebrius, Porphyrio_maihensis}
{Budytes_karelini, Sceloporus_pictus} {Motacilla_caucasicus, Porphyrio_maihensis}
{Budytes_karelini, Tadorna_alpinus} {Abantias_dignus, Falco_maldivarum}
{Budytes_karelini, Tadorna_alpinus} {Abantias_dignus, Hottentotta_melleri}
{Budytes_karelini, Tadorna_alpinus} {Abantias_dignus, Machetes_nebrius}
{Budytes_karelini, Tadorna_alpinus} {Abantias_dignus, Motacilla_caucasicus}
{Budytes_karelini, Tadorna_alpinus} {Abantias_dignus, Porphyrio_maihensis}
{Budytes_karelini, Tadorna_alpinus} {Falco_maldivarum, Hottentotta_melleri}
{Budytes_karelini, Tadorna_alpinus} {Falco_maldivarum, Machetes_nebrius}
{Budytes_karelini, Tadorna_alpinus} {Falco_maldivarum, Motacilla_caucasicus}
{Budytes_karelini, Tadorna_alpinus} {Falco_maldivarum, Porphyrio_maihensis}
{Budytes_karelini, Tadorna_alpinus} {Hottentotta_melleri, Machetes_nebrius}
{Budytes_karelini, Tadorna_alpinus} {Hottentotta_melleri, Motacilla_caucasicus}
{Budytes_karelini, Tadorna_alpinus} {Hottentotta_melleri, Porphyrio_maihensis}
{Budytes_karelini, Tadorna_alpinus} {Machetes_nebrius, Porphyrio_maihensis}
{Budytes_karelini, Tadorna_alpinus} {Motacilla_caucasicus, Porphyrio_maihensis}
{Calidris_arseniavi, Mochlus_oenanthe} {Abantias_dignus, Falco_maldivarum}
{Calidris_arseniavi, Mochlus_oenanthe} {Abantias_dignus, Hottentotta_melleri}
{Calidris_arseniavi, Mochlus_oenanthe} {Abantias_dignus, Machetes_nebrius}
{Calidris_arseniavi, Mochlus_oenanthe} {Abantias_dignus, Motacilla_caucasicus}
{Calidris_arseniavi, Mochlus_oenanthe} {Abantias_dignus, Porphyrio_maihensis}
{Calidris_arseniavi, Mochlus_oenanthe} {Falco_maldivarum, Hottentotta_melleri}
{Calidris_arseniavi, Mochlus_oenanthe} {Falco_maldivarum, Machetes_nebrius}
{Calidris_arseniavi, Mochlus_oenanthe} {Falco_maldivarum, Motacilla_caucasicus}
{Calidris_arseniavi, Mochlus_oenanthe} {Falco_maldivarum, Porphyrio_maihensis}
{Calidris_arseniavi, Mochlus_oenanthe} {Hottentotta_melleri, Machetes_nebrius}
{Calidris_arseniavi, Mochlus_oenanthe} {Hottentotta_melleri, Motacilla_caucasicus}
{Calidris_arseniavi, Mochlus_oenanthe} {Hottentotta_melleri, Porphyrio_maihensis}
{Calidris_arseniavi, Mochlus_oenanthe} {Machetes_nebrius, Motacilla_caucasicus}
{Calidris_arseniavi, Mochlus_oenanthe} {Machetes_nebrius, Porphyrio_maihensis}
{Calidris_arseniavi, Mochlus_oenanthe} {Motacilla_caucasicus, Porphyrio_maihensis}
{Calidris_arseniavi, Paraphysa_constrictor} {Abantias_dignus, Falco_maldivarum}
{Calidris_arseniavi, Paraphysa_constrictor} {Abantias_dignus, Hottentotta_melleri}
{Calidris_arseniavi, Paraphysa_constrictor} {Abantias_dignus, Machetes_nebrius}
{Calidris_arseniavi, Paraphysa_constrictor} {Abantias_dignus, Motacilla_caucasicus}
{Calidris_arseniavi, Paraphysa_constrictor} {Abantias_dignus, Porphyrio_maihensis}
{Calidris_arseniavi, Paraphysa_constrictor} {Falco_maldivarum, Hottentotta_melleri}
{Calidris_arseniavi, Paraphysa_constrictor} {Falco_maldivarum, Machetes_nebrius}
{Calidris_arseniavi, Paraphysa_constrictor} {Falco_maldivarum, Motacilla_caucasicus}
{Calidris_arseniavi, Paraphysa_constrictor} {Falco_maldivarum, Porphyrio_maihensis}
{Calidris_arseniavi, Paraphysa_constrictor} {Hottentotta_melleri, Machetes_nebrius}
{Calidris_arseniavi, Paraphysa_constrictor} {Hottentotta_melleri, Motacilla_caucasicus}
{Calidris_arseniavi, Paraphysa_constrictor} {Hottentotta_melleri, Porphyrio_maihensis}
{Calidris_arseniavi, Paraphysa_constrictor} {Machetes_nebrius, Porphyrio_maihensis}
{Calidris_arseniavi, Paraphysa_constrictor} {Motacilla_caucasicus, Porphyrio_maihensis}
{Calidris_arseniavi, Pelusios_fissipes} {Abantias_dignus, Falco_maldivarum}
{Calidris_arseniavi, Pelusios_fissipes} {Abantias_dignus, Hottentotta_melleri}
{Calidris_arseniavi, Pelusios_fissipes} {Abantias_dignus, Machetes_nebrius}
{Calidris_arseniavi, Pelusios_fissipes} {Abantias_dignus, Motacilla_caucasicus}
{Calidris_arseniavi, Pelusios_fissipes} {Abantias_dignus, Porphyrio_maihensis}
{Calidris_arseniavi, Pelusios_fissipes} {Falco_maldivarum, Hottentotta_melleri}
{Calidris_arseniavi, Pelusios_fissipes} {Falco_maldivarum, Machetes_nebrius}
{Calidris_arseniavi, Pelusios_fissipes} {Falco_maldivarum, Motacilla_caucasicus}
{Calidris_arseniavi, Pelusios_fissipes} {Falco_maldivarum, Porphyrio_maihensis}
{Calidris_arseniavi, Pelusios_fissipes} {Hottentotta_melleri, Machetes_nebrius}
{Calidris_arseniavi, Pelusios_fissipes} {Hottentotta_melleri, Motacilla_caucasicus}
{Calidris_arseniavi, Pelusios_fissipes} {Hottentotta_melleri, Porphyrio_maihensis}
{Calidris_arseniavi, Pelusios_fissipes} {Machetes_nebrius, Motacilla_caucasicus}
{Calidris_arseniavi, Pelusios_fissipes} {Machetes_nebrius, Porphyrio_maihensis}
{Calidris_arseniavi, Pelusios_fissipes} {Motacilla_caucasicus, Porphyrio_maihensis}
{Calidris_arseniavi, Regulus_pedo} {Abantias_dignus, Falco_maldivarum}
{Calidris_arseniavi, Regulus_pedo} {Abantias_dignus, Hottentotta_melleri}
{Calidris_arseniavi, Regulus_pedo} {Abantias_dignus, Machetes_nebrius}
{Calidris_arseniavi, Regulus_pedo} {Abantias_dignus, Motacilla_caucasicus}
{Calidris_arseniavi, Regulus_pedo} {Abantias_dignus, Porphyrio_maihensis}
{Calidris_arseniavi, Regulus_pedo} {Falco_maldivarum, Hottentotta_melleri}
{Calidris_arseniavi, Regulus_pedo} {Falco_maldivarum, Machetes_nebrius}
{Calidris_arseniavi, Regulus_pedo} {Falco_maldivarum, Motacilla_caucasicus}
{Calidris_arseniavi, Regulus_pedo} {Falco_maldivarum, Porphyrio_maihensis}
{Calidris_arseniavi, Regulus_pedo} {Hottentotta_melleri, Machetes_nebrius}
{Calidris_arseniavi, Regulus_pedo} {Hottentotta_melleri, Motacilla_caucasicus}
{Calidris_arseniavi, Regulus_pedo} {Hottentotta_melleri, Porphyrio_maihensis}
{Calidris_arseniavi, Regulus_pedo} {Machetes_nebrius, Motacilla_caucasicus}
{Calidris_arseniavi, Regulus_pedo} {Machetes_nebrius, Porphyrio_maihensis}
{Calidris_arseniavi, Regulus_pedo} {Motacilla_caucasicus, Porphyrio_maihensis}
{Calidris_arseniavi, Sceloporus_pictus} {Abantias_dignus, Falco_maldivarum}
{Calidris_arseniavi, Sceloporus_pictus} {Abantias_dignus, Hottentotta_melleri}
{Calidris_arseniavi, Sceloporus_pictus} {Abantias_dignus, Machetes_nebrius}
{Calidris_arseniavi, Sceloporus_pictus} {Abantias_dignus, Motacilla_caucasicus}
{Calidris_arseniavi, Sceloporus_pictus} {Abantias_dignus, Porphyrio_maihensis}
{Calidris_arseniavi, Sceloporus_pictus} {Falco_maldivarum, Hottentotta_melleri}
{Calidris_arseniavi, Sceloporus_pictus} {Falco_maldivarum, Machetes_nebrius}
{Calidris_arseniavi, Sceloporus_pictus} {Falco_maldivarum, Motacilla_caucasicus}
{Calidris_arseniavi, Sceloporus_pictus} {Falco_maldivarum, Porphyrio_maihensis}
{Calidris_arseniavi, Sceloporus_pictus} {Hottentotta_melleri, Machetes_nebrius}
{Calidris_arseniavi, Sceloporus_pictus} {Hottentotta_melleri, Motacilla_caucasicus}
{Calidris_arseniavi, Sceloporus_pictus} {Hottentotta_melleri, Porphyrio_maihensis}
{Calidris_arseniavi, Sceloporus_pictus} {Machetes_nebrius, Motacilla_caucasicus}
{Calidris_arseniavi, Sceloporus_pictus} {Machetes_nebrius, Porphyrio_maihensis}
{Calidris_arseniavi, Sceloporus_pictus} {Motacilla_caucasicus, Porphyrio_maihensis}
{Calidris_arseniavi, Tadorna_alpinus} {Abantias_dignus, Falco_maldivarum}
{Calidris_arseniavi, Tadorna_alpinus} {Abantias_dignus, Hottentotta_melleri}
{Calidris_arseniavi, Tadorna_alpinus} {Abantias_dignus, Machetes_nebrius}
{Calidris_arseniavi, Tadorna_alpinus} {Abantias_dignus, Motacilla_caucasicus}
{Calidris_arseniavi, Tadorna_alpinus} {Abantias_dignus, Porphyrio_maihensis}
{Calidris_arseniavi, Tadorna_alpinus} {Falco_maldivarum, Hottentotta_melleri}
{Calidris_arseniavi, Tadorna_alpinus} {Falco_maldivarum, Machetes_nebrius}
{Calidris_arseniavi, Tadorna_alpinus} {Falco_maldivarum, Motacilla_caucasicus}
{Calidris_arseniavi, Tadorna_alpinus} {Falco_maldivarum, Porphyrio_maihensis}
{Calidris_arseniavi, Tadorna_alpinus} {Hottentotta_melleri, Machetes_nebrius}
{Calidris_arseniavi, Tadorna_alpinus} {Hottentotta_melleri, Motacilla_caucasicus}
{Calidris_arseniavi, Tadorna_alpinus} {Hottentotta_melleri, Porphyrio_maihensis}
{Calidris_arseniavi, Tadorna_alpinus} {Machetes_nebrius, Porphyrio_maihensis}
{Calidris_arseniavi, Tadorna_alpinus} {Motacilla_caucasicus, Porphyrio_maihensis}
{Mochlus_oenanthe, Paraphysa_constrictor} {Abantias_dignus, Falco_maldivarum}
{Mochlus_oenanthe, Paraphysa_constrictor} {Abantias_dignus, Hottentotta_melleri}
{Mochlus_oenanthe, Paraphysa_constrictor} {Abantias_dignus, Machetes_nebrius}
{Mochlus_oenanthe, Paraphysa_constrictor} {Abantias_dignus, Motacilla_caucasicus}
{Mochlus_oenanthe, Paraphysa_constrictor} {Abantias_dignus, Porphyrio_maihensis}
{Mochlus_oenanthe, Paraphysa_constrictor} {Falco_maldivarum, Hottentotta_melleri}
{Mochlus_oenanthe, Paraphysa_constrictor} {Falco_maldivarum, Machetes_nebrius}
{Mochlus_oenanthe, Paraphysa_constrictor} {Falco_maldivarum, Motacilla_caucasicus}
{Mochlus_oenanthe, Paraphysa_constrictor} {Falco_maldivarum, Porphyrio_maihensis}
{Mochlus_oenanthe, Paraphysa_constrictor} {Hottentotta_melleri, Motacilla_caucasicus}
{Mochlus_oenanthe, Paraphysa_constrictor} {Machetes_nebrius, Motacilla_caucasicus}
{Mochlus_oenanthe, Paraphysa_constrictor} {Motacilla_caucasicus, Porphyrio_maihensis}
{Mochlus_oenanthe, Pelusios_fissipes} {Abantias_dignus, Falco_maldivarum}
{Mochlus_oenanthe, Pelusios_fissipes} {Abantias_dignus, Hottentotta_melleri}
{Mochlus_oenanthe, Pelusios_fissipes} {Abantias_dignus, Machetes_nebrius}
{Mochlus_oenanthe, Pelusios_fissipes} {Abantias_dignus, Motacilla_caucasicus}
{Mochlus_oenanthe, Pelusios_fissipes} {Abantias_dignus, Porphyrio_maihensis}
{Mochlus_oenanthe, Pelusios_fissipes} {Falco_maldivarum, Hottentotta_melleri}
{Mochlus_oenanthe, Pelusios_fissipes} {Falco_maldivarum, Machetes_nebrius}
{Mochlus_oenanthe, Pelusios_fissipes} {Falco_maldivarum, Motacilla_caucasicus}
{Mochlus_oenanthe, Pelusios_fissipes} {Falco_maldivarum, Porphyrio_maihensis}
{Mochlus_oenanthe, Pelusios_fissipes} {Hottentotta_melleri, Machetes_nebrius}
{Mochlus_oenanthe, Pelusios_fissipes} {Hottentotta_melleri, Motacilla_caucasicus}
{Mochlus_oenanthe, Pelusios_fissipes} {Hottentotta_melleri, Porphyrio_maihensis}
{Mochlus_oenanthe, Pelusios_fissipes} {Machetes_nebrius, Motacilla_caucasicus}
{Mochlus_oenanthe, Pelusios_fissipes} {Machetes_nebrius, Porphyrio_maihensis}
{Mochlus_oenanthe, Pelusios_fissipes} {Motacilla_caucasicus, Porphyrio_maihensis}
{Mochlus_oenanthe, Regulus_pedo} {Abantias_dignus, Falco_maldivarum}
{Mochlus_oenanthe, Regulus_pedo} {Abantias_dignus, Hottentotta_melleri}
{Mochlus_oenanthe, Regulus_pedo} {Abantias_dignus, Machetes_nebrius}
{Mochlus_oenanthe, Regulus_pedo} {Abantias_dignus, Motacilla_caucasicus}
{Mochlus_oenanthe, Regulus_pedo} {Abantias_dignus, Porphyrio_maihensis}
{Mochlus_oenanthe, Regulus_pedo} {Falco_maldivarum, Hottentotta_melleri}
{Mochlus_oenanthe, Regulus_pedo} {Falco_maldivarum, Machetes_nebrius}
{Mochlus_oenanthe, Regulus_pedo} {Falco_maldivarum, Motacilla_caucasicus}
{Mochlus_oenanthe, Regulus_pedo} {Falco_maldivarum, Porphyrio_maihensis}
{Mochlus_oenanthe, Regulus_pedo} {Hottentotta_melleri, Machetes_nebrius}
{Mochlus_oenanthe, Regulus_pedo} {Hottentotta_melleri, Motacilla_caucasicus}
{Mochlus_oenanthe, Regulus_pedo} {Hottentotta_melleri, Porphyrio_maihensis}
{Mochlus_oenanthe, Regulus_pedo} {Machetes_nebrius, Motacilla_caucasicus}
{Mochlus_oenanthe, Regulus_pedo} {Machetes_nebrius, Porphyrio_maihensis}
{Mochlus_oenanthe, Regulus_pedo} {Motacilla_caucasicus, Porphyrio_maihensis}
{Mochlus_oenanthe, Sceloporus_pictus} {Abantias_dignus, Falco_maldivarum}
{Mochlus_oenanthe, Sceloporus_pictus} {Abantias_dignus, Hottentotta_melleri}
{Mochlus_oenanthe, Sceloporus_pictus} {Abantias_dignus, Machetes_nebrius}
{Mochlus_oenanthe, Sceloporus_pictus} {Abantias_dignus, Motacilla_caucasicus}
{Mochlus_oenanthe, Sceloporus_pictus} {Abantias_dignus, Porphyrio_maihensis}
{Mochlus_oenanthe, Sceloporus_pictus} {Falco_maldivarum, Hottentotta_melleri}
{Mochlus_oenanthe, Sceloporus_pictus} {Falco_maldivarum, Machetes_nebrius}
{Mochlus_oenanthe, Sceloporus_pictus} {Falco_maldivarum, Motacilla_caucasicus}
{Mochlus_oenanthe, Sceloporus_pictus} {Falco_maldivarum, Porphyrio_maihensis}
{Mochlus_oenanthe, Sceloporus_pictus} {Hottentotta_melleri, Machetes_nebrius}
{Mochlus_oenanthe, Sceloporus_pictus} {Hottentotta_melleri, Motacilla_caucasicus}
{Mochlus_oenanthe, Sceloporus_pictus} {Hottentotta_melleri, Porphyrio_maihensis}
{Mochlus_oenanthe, Sceloporus_pictus} {Machetes_nebrius, Motacilla_caucasicus}
{Mochlus_oenanthe, Sceloporus_pictus} {Machetes_nebrius, Porphyrio_maihensis}
{Mochlus_oenanthe, Sceloporus_pictus} {Motacilla_caucasicus, Porphyrio_maihensis}
{Mochlus_oenanthe, Tadorna_alpinus} {Abantias_dignus, Falco_maldivarum}
{Mochlus_oenanthe, Tadorna_alpinus} {Abantias_dignus, Hottentotta_melleri}
{Mochlus_oenanthe, Tadorna_alpinus} {Abantias_dignus, Machetes_nebrius}
{Mochlus_oenanthe, Tadorna_alpinus} {Abantias_dignus, Motacilla_caucasicus}
{Mochlus_oenanthe, Tadorna_alpinus} {Abantias_dignus, Porphyrio_maihensis}
{Mochlus_oenanthe, Tadorna_alpinus} {Falco_maldivarum, Hottentotta_melleri}
{Mochlus_oenanthe, Tadorna_alpinus} {Falco_maldivarum, Machetes_nebrius}
{Mochlus_oenanthe, Tadorna_alpinus} {Falco_maldivarum, Motacilla_caucasicus}
{Mochlus_oenanthe, Tadorna_alpinus} {Falco_maldivarum, Porphyrio_maihensis}
{Mochlus_oenanthe, Tadorna_alpinus} {Hottentotta_melleri, Motacilla_caucasicus}
{Mochlus_oenanthe, Tadorna_alpinus} {Machetes_nebrius, Motacilla_caucasicus}
{Mochlus_oenanthe, Tadorna_alpinus} {Motacilla_caucasicus, Porphyrio_maihensis}
{Paraphysa_constrictor, Pelusios_fissipes} {Abantias_dignus, Falco_maldivarum}
{Paraphysa_constrictor, Pelusios_fissipes} {Abantias_dignus, Hottentotta_melleri}
{Paraphysa_constrictor, Pelusios_fissipes} {Abantias_dignus, Machetes_nebrius}
{Paraphysa_constrictor, Pelusios_fissipes} {Abantias_dignus, Motacilla_caucasicus}
{Paraphysa_constrictor, Pelusios_fissipes} {Abantias_dignus, Porphyrio_maihensis}
{Paraphysa_constrictor, Pelusios_fissipes} {Falco_maldivarum, Hottentotta_melleri}
{Paraphysa_constrictor, Pelusios_fissipes} {Falco_maldivarum, Machetes_nebrius}
{Paraphysa_constrictor, Pelusios_fissipes} {Falco_maldivarum, Motacilla_caucasicus}
{Paraphysa_constrictor, Pelusios_fissipes} {Falco_maldivarum, Porphyrio_maihensis}
{Paraphysa_constrictor, Pelusios_fissipes} {Hottentotta_melleri, Machetes_nebrius}
{Paraphysa_constrictor, Pelusios_fissipes} {Hottentotta_melleri, Motacilla_caucasicus}
{Paraphysa_constrictor, Pelusios_fissipes} {Hottentotta_melleri, Porphyrio_maihensis}
{Paraphysa_constrictor, Pelusios_fissipes} {Machetes_nebrius, Motacilla_caucasicus}
